x,y
1457766180,29
1457766240,13
1457766300,34
1457766360,34
1457766420,23
1457766480,35
1457766540,11
1457766600,11
1457766660,13
1457766720,21
1457766780,29
1457766840,17
1457766900,15
1457766960,13
1457767020,35
1457767080,24
1457767140,25
1457767200,31
1457767260,31
1457767320,30
1457767380,13
1457767440,25
1457767500,15
1457767560,34
1457767620,22
1457767680,17
1457767740,18
1457767800,25
1457767860,28
1457767920,21
1457767980,14
1457768040,23
1457768100,26
1457768160,14
1457768220,22
1457768280,15
1457768340,14
1457768400,23
1457768460,17
1457768520,19
1457768580,11
1457768640,12
1457768700,27
1457768760,16
1457768820,16
1457768880,28
1457768940,33
1457769000,33
1457769060,23
1457769120,28
1457769180,27
1457769240,29
1457769300,19
1457769360,33
1457769420,27
1457769480,31
1457769540,14
1457769600,12
1457769660,20
1457769720,34
1457769780,25
1457769840,26
1457769900,24
1457769960,15
1457770020,33
1457770080,12
1457770140,20
1457770200,11
1457770260,27
1457770320,29
1457770380,20
1457770440,28
1457770500,32
1457770560,13
1457770620,11
1457770680,14
1457770740,33
1457770800,34
1457770860,11
1457770920,21
1457770980,26
1457771040,28
1457771100,14
1457771160,10
1457771220,27
1457771280,33
1457771340,33
1457771400,33
1457771460,11
1457771520,18
1457771580,32
1457771640,26
1457771700,10
1457771760,20
1457771820,31
1457771880,33
1457771940,24
1457772000,18
1457772060,10
1457772120,15
1457772180,13
1457772240,23
1457772300,34
1457772360,11
1457772420,28
1457772480,35
1457772540,15
1457772600,26
1457772660,33
1457772720,18
1457772780,11
1457772840,25
1457772900,13
1457772960,17
1457773020,27
1457773080,30
1457773140,16
1457773200,25
1457773260,28
1457773320,18
1457773380,35
1457773440,26
1457773500,34
1457773560,35
1457773620,12
1457773680,32
1457773740,35
1457773800,26
1457773860,16
1457773920,35
1457773980,31
1457774040,19
1457774100,24
1457774160,31
1457774220,23
1457774280,17
1457774340,30
1457774400,30
1457774460,33
1457774520,29
1457774580,13
1457774640,10
1457774700,21
1457774760,16
1457774820,19
1457774880,12
1457774940,12
1457775000,25
1457775060,27
1457775120,30
1457775180,35
1457775240,26
1457775300,20
1457775360,34
1457775420,28
1457775480,22
1457775540,32
1457775600,27
1457775660,14
1457775720,12
1457775780,28
1457775840,10
1457775900,21
1457775960,17
1457776020,31
1457776080,10
1457776140,26
1457776200,28
1457776260,31
1457776320,23
1457776380,21
1457776440,34
1457776500,23
1457776560,34
1457776620,16
1457776680,34
1457776740,11
1457776800,18
1457776860,23
1457776920,30
1457776980,15
1457777040,25
1457777100,23
1457777160,25
1457777220,23
1457777280,15
1457777340,14
1457777400,19
1457777460,34
1457777520,18
1457777580,23
1457777640,28
1457777700,20
1457777760,34
1457777820,11
1457777880,16
1457777940,35
1457778000,27
1457778060,34
1457778120,32
1457778180,14
1457778240,21
1457778300,30
1457778360,29
1457778420,20
1457778480,12
1457778540,29
1457778600,23
1457778660,20
1457778720,19
1457778780,17
1457778840,27
1457778900,34
1457778960,30
1457779020,19
1457779080,23
1457779140,11
1457779200,25
1457779260,32
1457779320,11
1457779380,33
1457779440,21
1457779500,30
1457779560,20
1457779620,21
1457779680,31
1457779740,26
1457779800,20
1457779860,25
1457779920,26
1457779980,18
1457780040,31
1457780100,13
1457780160,12
1457780220,27
1457780280,25
1457780340,16
1457780400,20
1457780460,12
1457780520,29
1457780580,29
1457780640,22
1457780700,20
1457780760,27
1457780820,16
1457780880,29
1457780940,14
1457781000,20
1457781060,18
1457781120,12
1457781180,21
1457781240,18
1457781300,23
1457781360,15
1457781420,28
1457781480,35
1457781540,13
1457781600,20
1457781660,21
1457781720,28
1457781780,12
1457781840,30
1457781900,25
1457781960,17
1457782020,34
1457782080,16
1457782140,35
1457782200,17
1457782260,27
1457782320,13
1457782380,10
1457782440,22
1457782500,25
1457782560,22
1457782620,14
1457782680,34
1457782740,16
1457782800,20
1457782860,18
1457782920,26
1457782980,25
1457783040,29
1457783100,10
1457783160,12
1457783220,11
1457783280,30
1457783340,13
1457783400,16
1457783460,16
1457783520,27
1457783580,10
1457783640,20
1457783700,23
1457783760,25
1457783820,28
1457783880,21
1457783940,32
1457784000,27
1457784060,30
1457784120,25
1457784180,30
1457784240,30
1457784300,11
1457784360,22
1457784420,17
1457784480,17
1457784540,20
1457784600,25
1457784660,28
1457784720,30
1457784780,17
1457784840,17
1457784900,23
1457784960,20
1457785020,21
1457785080,26
1457785140,14
1457785200,25
1457785260,32
1457785320,23
1457785380,18
1457785440,32
1457785500,33
1457785560,31
1457785620,22
1457785680,25
1457785740,18
1457785800,20
1457785860,18
1457785920,13
1457785980,35
1457786040,13
1457786100,35
1457786160,10
1457786220,27
1457786280,16
1457786340,18
1457786400,11
1457786460,33
1457786520,12
1457786580,31
1457786640,17
1457786700,19
1457786760,20
1457786820,27
1457786880,30
1457786940,13
1457787000,31
1457787060,21
1457787120,35
1457787180,18
1457787240,29
1457787300,32
1457787360,18
1457787420,26
1457787480,20
1457787540,33
1457787600,35
1457787660,30
1457787720,16
1457787780,12
1457787840,29
1457787900,21
1457787960,11
1457788020,29
1457788080,14
1457788140,20
1457788200,13
1457788260,15
1457788320,19
1457788380,15
1457788440,12
1457788500,26
1457788560,26
1457788620,24
1457788680,17
1457788740,23
1457788800,27
1457788860,15
1457788920,34
1457788980,29
1457789040,25
1457789100,30
1457789160,25
1457789220,33
1457789280,20
1457789340,35
1457789400,31
1457789460,21
1457789520,29
1457789580,13
1457789640,23
1457789700,24
1457789760,26
1457789820,27
1457789880,19
1457789940,30
1457790000,11
1457790060,23
1457790120,11
1457790180,20
1457790240,30
1457790300,15
1457790360,13
1457790420,21
1457790480,29
1457790540,20
1457790600,34
1457790660,23
1457790720,25
1457790780,34
1457790840,16
1457790900,15
1457790960,28
1457791020,33
1457791080,12
1457791140,15
1457791200,34
1457791260,35
1457791320,26
1457791380,27
1457791440,14
1457791500,16
1457791560,17
1457791620,30
1457791680,33
1457791740,26
1457791800,24
1457791860,10
1457791920,13
1457791980,27
1457792040,22
1457792100,34
1457792160,32
1457792220,25
1457792280,19
1457792340,28
1457792400,12
1457792460,19
1457792520,15
1457792580,27
1457792640,17
1457792700,23
1457792760,34
1457792820,10
1457792880,20
1457792940,13
1457793000,17
1457793060,18
1457793120,12
1457793180,35
1457793240,11
1457793300,19
1457793360,15
1457793420,18
1457793480,13
1457793540,14
1457793600,10
1457793660,30
1457793720,16
1457793780,14
1457793840,21
1457793900,31
1457793960,14
1457794020,20
1457794080,20
1457794140,25
1457794200,12
1457794260,22
1457794320,34
1457794380,19
1457794440,16
1457794500,15
1457794560,32
1457794620,16
1457794680,17
1457794740,18
1457794800,19
1457794860,26
1457794920,28
1457794980,24
1457795040,26
1457795100,29
1457795160,33
1457795220,33
1457795280,13
1457795340,10
1457795400,12
1457795460,13
1457795520,32
1457795580,20
1457795640,19
1457795700,18
1457795760,15
1457795820,25
1457795880,30
1457795940,28
1457796000,16
1457796060,32
1457796120,14
1457796180,14
1457796240,15
1457796300,22
1457796360,22
1457796420,13
1457796480,29
1457796540,31
1457796600,21
1457796660,12
1457796720,22
1457796780,13
1457796840,26
1457796900,14
1457796960,34
1457797020,25
1457797080,11
1457797140,13
1457797200,26
1457797260,15
1457797320,18
1457797380,22
1457797440,26
1457797500,28
1457797560,32
1457797620,31
1457797680,19
1457797740,26
1457797800,23
1457797860,26
1457797920,24
1457797980,30
1457798040,32
1457798100,31
1457798160,16
1457798220,20
1457798280,34
1457798340,11
1457798400,18
1457798460,19
1457798520,16
1457798580,30
1457798640,24
1457798700,32
1457798760,34
1457798820,24
1457798880,22
1457798940,11
1457799000,27
1457799060,14
1457799120,17
1457799180,10
1457799240,28
1457799300,33
1457799360,30
1457799420,27
1457799480,30
1457799540,15
1457799600,19
1457799660,20
1457799720,31
1457799780,10
1457799840,14
1457799900,30
1457799960,31
1457800020,22
1457800080,16
1457800140,30
1457800200,24
1457800260,24
1457800320,15
1457800380,30
1457800440,20
1457800500,30
1457800560,28
1457800620,20
1457800680,20
1457800740,16
1457800800,22
1457800860,12
1457800920,22
1457800980,31
1457801040,14
1457801100,17
1457801160,28
1457801220,34
1457801280,34
1457801340,24
1457801400,13
1457801460,19
1457801520,34
1457801580,11
1457801640,19
1457801700,12
1457801760,33
1457801820,15
1457801880,27
1457801940,13
1457802000,11
1457802060,15
1457802120,30
1457802180,16
1457802240,11
1457802300,14
1457802360,12
1457802420,31
1457802480,25
1457802540,23
1457802600,14
1457802660,13
1457802720,27
1457802780,26
1457802840,34
1457802900,31
1457802960,33
1457803020,28
1457803080,29
1457803140,33
1457803200,16
1457803260,34
1457803320,19
1457803380,15
1457803440,35
1457803500,28
1457803560,19
1457803620,34
1457803680,35
1457803740,10
1457803800,14
1457803860,10
1457803920,17
1457803980,34
1457804040,17
1457804100,18
1457804160,12
1457804220,19
1457804280,16
1457804340,29
1457804400,34
1457804460,20
1457804520,32
1457804580,25
1457804640,10
1457804700,32
1457804760,20
1457804820,10
1457804880,24
1457804940,15
1457805000,33
1457805060,31
1457805120,14
1457805180,16
1457805240,10
1457805300,15
1457805360,11
1457805420,21
1457805480,14
1457805540,10
1457805600,22
1457805660,18
1457805720,11
1457805780,29
1457805840,18
1457805900,20
1457805960,14
1457806020,20
1457806080,31
1457806140,20
1457806200,16
1457806260,30
1457806320,30
1457806380,14
1457806440,21
1457806500,32
1457806560,11
1457806620,32
1457806680,32
1457806740,25
1457806800,13
1457806860,32
1457806920,20
1457806980,17
1457807040,14
1457807100,22
1457807160,25
1457807220,17
1457807280,34
1457807340,31
1457807400,18
1457807460,22
1457807520,15
1457807580,21
1457807640,17
1457807700,23
1457807760,33
1457807820,21
1457807880,35
1457807940,28
1457808000,33
1457808060,15
1457808120,24
1457808180,27
1457808240,20
1457808300,10
1457808360,26
1457808420,21
1457808480,34
1457808540,22
1457808600,12
1457808660,11
1457808720,20
1457808780,23
1457808840,21
1457808900,27
1457808960,11
1457809020,10
1457809080,34
1457809140,11
1457809200,31
1457809260,18
1457809320,23
1457809380,10
1457809440,31
1457809500,33
1457809560,25
1457809620,28
1457809680,18
1457809740,24
1457809800,21
1457809860,16
1457809920,30
1457809980,35
1457810040,35
1457810100,16
1457810160,35
1457810220,25
1457810280,29
1457810340,35
1457810400,14
1457810460,31
1457810520,11
1457810580,26
1457810640,20
1457810700,22
1457810760,17
1457810820,22
1457810880,24
1457810940,16
1457811000,25
1457811060,19
1457811120,26
1457811180,15
1457811240,21
1457811300,22
1457811360,12
1457811420,10
1457811480,14
1457811540,20
1457811600,26
1457811660,25
1457811720,28
1457811780,22
1457811840,27
1457811900,28
1457811960,28
1457812020,28
1457812080,19
1457812140,21
1457812200,28
1457812260,23
1457812320,19
1457812380,31
1457812440,14
1457812500,29
1457812560,19
1457812620,23
1457812680,17
1457812740,33
1457812800,31
1457812860,33
1457812920,16
1457812980,22
1457813040,14
1457813100,29
1457813160,34
1457813220,16
1457813280,31
1457813340,14
1457813400,28
1457813460,21
1457813520,32
1457813580,21
1457813640,34
1457813700,23
1457813760,15
1457813820,26
1457813880,17
1457813940,24
1457814000,14
1457814060,35
1457814120,14
1457814180,23
1457814240,32
1457814300,20
1457814360,18
1457814420,15
1457814480,33
1457814540,26
1457814600,12
1457814660,29
1457814720,23
1457814780,20
1457814840,17
1457814900,29
1457814960,13
1457815020,17
1457815080,35
1457815140,10
1457815200,21
1457815260,27
1457815320,22
1457815380,17
1457815440,14
1457815500,20
1457815560,32
1457815620,21
1457815680,12
1457815740,14
1457815800,12
1457815860,18
1457815920,15
1457815980,16
1457816040,33
1457816100,12
1457816160,26
1457816220,16
1457816280,17
1457816340,25
1457816400,32
1457816460,22
1457816520,18
1457816580,21
1457816640,32
1457816700,27
1457816760,14
1457816820,12
1457816880,34
1457816940,15
1457817000,12
1457817060,20
1457817120,34
1457817180,24
1457817240,29
1457817300,13
1457817360,10
1457817420,28
1457817480,26
1457817540,15
1457817600,34
1457817660,28
1457817720,23
1457817780,15
1457817840,34
1457817900,21
1457817960,17
1457818020,26
1457818080,29
1457818140,27
1457818200,18
1457818260,25
1457818320,15
1457818380,26
1457818440,12
1457818500,11
1457818560,20
1457818620,18
1457818680,15
1457818740,18
1457818800,23
1457818860,18
1457818920,30
1457818980,21
1457819040,34
1457819100,26
1457819160,26
1457819220,35
1457819280,18
1457819340,17
1457819400,14
1457819460,18
1457819520,35
1457819580,29
1457819640,23
1457819700,10
1457819760,16
1457819820,33
1457819880,28
1457819940,35
1457820000,26
1457820060,10
1457820120,24
1457820180,31
1457820240,29
1457820300,28
1457820360,34
1457820420,13
1457820480,10
1457820540,14
1457820600,23
1457820660,23
1457820720,24
1457820780,18
1457820840,11
1457820900,22
1457820960,34
1457821020,27
1457821080,23
1457821140,18
1457821200,10
1457821260,29
1457821320,26
1457821380,12
1457821440,23
1457821500,13
1457821560,14
1457821620,29
1457821680,10
1457821740,34
1457821800,31
1457821860,26
1457821920,35
1457821980,19
1457822040,23
1457822100,30
1457822160,14
1457822220,22
1457822280,35
1457822340,14
1457822400,28
1457822460,22
1457822520,30
1457822580,16
1457822640,32
1457822700,33
1457822760,30
1457822820,30
1457822880,26
1457822940,18
1457823000,14
1457823060,27
1457823120,11
1457823180,30
1457823240,31
1457823300,26
1457823360,34
1457823420,35
1457823480,22
1457823540,10
1457823600,33
1457823660,17
1457823720,29
1457823780,34
1457823840,28
1457823900,16
1457823960,30
1457824020,32
1457824080,28
1457824140,29
1457824200,13
1457824260,22
1457824320,18
1457824380,35
1457824440,28
1457824500,16
1457824560,32
1457824620,23
1457824680,11
1457824740,24
1457824800,33
1457824860,17
1457824920,17
1457824980,34
1457825040,12
1457825100,12
1457825160,27
1457825220,12
1457825280,11
1457825340,13
1457825400,12
1457825460,35
1457825520,20
1457825580,31
1457825640,35
1457825700,14
1457825760,14
1457825820,30
1457825880,11
1457825940,34
1457826000,23
1457826060,16
1457826120,21
1457826180,33
1457826240,15
1457826300,13
1457826360,14
1457826420,13
1457826480,28
1457826540,17
1457826600,29
1457826660,25
1457826720,24
1457826780,11
1457826840,26
1457826900,28
1457826960,13
1457827020,17
1457827080,30
1457827140,15
1457827200,20
1457827260,35
1457827320,16
1457827380,32
1457827440,30
1457827500,17
1457827560,10
1457827620,10
1457827680,11
1457827740,13
1457827800,35
1457827860,27
1457827920,21
1457827980,20
1457828040,24
1457828100,28
1457828160,23
1457828220,30
1457828280,33
1457828340,18
1457828400,11
1457828460,27
1457828520,33
1457828580,28
1457828640,28
1457828700,23
1457828760,20
1457828820,33
1457828880,30
1457828940,17
1457829000,12
1457829060,16
1457829120,16
1457829180,20
1457829240,14
1457829300,12
1457829360,28
1457829420,17
1457829480,13
1457829540,31
1457829600,20
1457829660,12
1457829720,22
1457829780,34
1457829840,22
1457829900,13
1457829960,26
1457830020,11
1457830080,33
1457830140,24
1457830200,21
1457830260,11
1457830320,15
1457830380,19
1457830440,29
1457830500,35
1457830560,34
1457830620,15
1457830680,32
1457830740,29
1457830800,22
1457830860,11
1457830920,11
1457830980,30
1457831040,23
1457831100,16
1457831160,35
1457831220,15
1457831280,25
1457831340,12
1457831400,11
1457831460,11
1457831520,16
1457831580,25
1457831640,35
1457831700,30
1457831760,28
1457831820,26
1457831880,33
1457831940,26
1457832000,14
1457832060,19
1457832120,27
1457832180,21
1457832240,28
1457832300,22
1457832360,20
1457832420,26
1457832480,29
1457832540,16
1457832600,21
1457832660,18
1457832720,19
1457832780,25
1457832840,12
1457832900,33
1457832960,33
1457833020,11
1457833080,12
1457833140,22
1457833200,15
1457833260,15
1457833320,23
1457833380,21
1457833440,31
1457833500,23
1457833560,15
1457833620,25
1457833680,13
1457833740,13
1457833800,15
1457833860,19
1457833920,22
1457833980,34
1457834040,30
1457834100,16
1457834160,20
1457834220,14
1457834280,34
1457834340,14
1457834400,22
1457834460,20
1457834520,22
1457834580,34
1457834640,35
1457834700,26
1457834760,31
1457834820,32
1457834880,28
1457834940,35
1457835000,20
1457835060,33
1457835120,15
1457835180,33
1457835240,21
1457835300,12
1457835360,20
1457835420,26
1457835480,27
1457835540,25
1457835600,31
1457835660,35
1457835720,34
1457835780,19
1457835840,33
1457835900,30
1457835960,25
1457836020,20
1457836080,34
1457836140,24
1457836200,24
1457836260,23
1457836320,10
1457836380,12
1457836440,21
1457836500,11
1457836560,28
1457836620,16
1457836680,35
1457836740,22
1457836800,17
1457836860,19
1457836920,22
1457836980,24
1457837040,16
1457837100,33
1457837160,28
1457837220,29
1457837280,25
1457837340,20
1457837400,18
1457837460,21
1457837520,21
1457837580,19
1457837640,32
1457837700,18
1457837760,13
1457837820,24
1457837880,28
1457837940,14
1457838000,14
1457838060,18
1457838120,29
1457838180,14
1457838240,22
1457838300,14
1457838360,15
1457838420,17
1457838480,22
1457838540,16
1457838600,29
1457838660,31
1457838720,25
1457838780,15
1457838840,20
1457838900,33
1457838960,14
1457839020,12
1457839080,26
